type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,22039,38:68:93:66:40:90,-45,11,0,0,0,0,0,0,0,0,0,-90,0,5,0,763447484,0,30,0,128,0,"[0,0,1,-12,1,-13,0,-13,0,-13,1,-13,0,-13,-2,-14,0,-13,-1,-14,-1,-13,-3,-13,-3,-15,-3,-14,-3,-14,-4,-14,-2,-16,-3,-15,-2,-16,-2,-15,-1,-15,-1,-15,0,-15,0,-15,1,-15,0,-15,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-12,1,-12,1,-12,2,-12,2,-12,3,-12,4,-12,4,-13,6,-14,5,-13,6,-13,6,-14,4,-11,6,-13,5,-11,5,-12,4,-12,3,-10,4,-11,4,-12,3,-14,2,-11,2,-11,3,-11,2,-14,2,-13]"
CSI_DATA,22040,06:0e:3c:84:7f:69,-54,11,0,0,0,0,0,0,0,0,0,-90,0,5,0,763460218,0,458,0,128,0,"[0,0,12,-11,16,-11,17,-10,17,-9,14,-10,12,-9,13,-11,7,-9,10,-9,13,-9,13,-10,9,-11,6,-13,5,-11,9,-9,6,-8,8,-6,10,-9,6,-2,7,-4,8,-7,11,0,4,-3,6,-5,7,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,5,3,4,2,6,5,2,5,3,5,6,3,2,2,1,7,1,4,3,7,-4,6,-1,5,0,6,-2,7,-4,7,-4,6,-4,8,-4,10,-10,10,-9,13,-12,11,-8,14,-7,15,-12,14,-11]"
CSI_DATA,22041,38:68:93:66:40:90,-43,11,0,0,0,0,0,0,0,0,0,-90,0,5,0,763559972,0,30,0,128,0,"[0,0,-4,-13,-4,-14,-5,-13,-4,-12,-4,-13,-5,-13,-5,-13,-7,-13,-7,-12,-7,-13,-8,-11,-7,-12,-9,-12,-11,-12,-10,-13,-10,-13,-8,-14,-10,-13,-10,-14,-9,-14,-10,-15,-8,-13,-7,-14,-6,-14,-7,-14,-6,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-11,-2,-12,-1,-12,-1,-12,-1,-12,-1,-14,0,-13,1,-14,0,-14,2,-14,3,-14,3,-14,2,-13,1,-12,1,-13,2,-13,0,-13,1,-13,-1,-13,0,-13,-1,-12,-1,-13,-1,-12,-3,-13,-2,-12,-1,-12]"
CSI_DATA,22042,06:0e:3c:84:7f:69,-54,11,0,0,0,0,0,0,0,0,0,-90,0,5,0,763562618,0,458,0,128,0,"[0,0,-19,1,-22,1,-19,-1,-18,1,-19,0,-21,0,-14,0,-17,6,-22,1,-16,3,-15,4,-11,2,-11,3,-15,3,-12,2,-13,2,-12,1,-16,-2,-13,-2,-12,-2,-11,-2,-10,-1,-6,-1,-6,-5,-7,-3,-5,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-6,-7,-7,-1,-5,-3,-7,-5,-6,-4,-5,-2,-3,-7,-5,-7,-4,-10,-1,-7,-4,-5,-3,-8,-1,-9,-1,-7,1,-12,-1,-10,-3,-11,2,-15,0,-14,2,-15,4,-13,3,-15,5,-17,8,-16,6,-18,6]"
CSI_DATA,22043,38:68:93:66:40:90,-44,11,0,0,0,0,0,0,0,0,0,-90,0,5,0,763575847,0,30,0,128,0,"[0,0,10,-4,12,-5,10,-4,12,-5,12,-5,11,-7,12,-6,10,-7,10,-7,12,-7,11,-7,11,-7,11,-9,10,-9,12,-9,13,-9,12,-8,11,-9,12,-9,12,-10,12,-9,13,-8,13,-8,13,-7,13,-6,14,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-4,9,-3,11,-3,12,-3,12,-2,12,-2,13,-1,11,-3,12,-1,12,0,12,0,13,1,11,1,12,0,12,1,13,-1,12,-1,11,0,11,-1,12,-1,11,-1,11,-3,12,-1,12,-4,12,-4,11,-4]"
CSI_DATA,22044,38:68:93:66:40:90,-45,11,0,0,0,0,0,0,0,0,0,-90,0,5,0,763581401,0,30,0,128,0,"[0,0,-1,-14,-2,-14,-3,-14,-2,-13,-2,-14,-3,-15,-3,-14,-2,-13,-3,-13,-5,-14,-5,-14,-6,-14,-5,-13,-5,-15,-6,-14,-6,-15,-6,-15,-6,-15,-4,-15,-6,-16,-6,-16,-3,-15,-4,-14,-3,-15,-3,-15,-3,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-12,-1,-13,0,-13,0,-13,0,-13,1,-14,1,-14,1,-15,2,-14,3,-14,3,-14,4,-13,4,-14,4,-14,4,-13,4,-14,4,-12,1,-12,1,-12,2,-14,0,-12,2,-13,2,-13,-1,-13,-1,-13,0,-13]"
CSI_DATA,22045,06:0e:3c:84:7f:69,-54,11,0,0,0,0,0,0,0,0,0,-90,0,5,0,763665025,0,458,0,128,0,"[0,0,-6,19,-4,18,-6,20,-3,15,-3,20,-2,18,-2,17,-3,14,-3,15,-1,12,-2,13,-3,13,0,13,-3,10,-1,10,-5,13,-5,13,-6,12,-5,8,-5,4,-8,5,-7,6,-9,5,-6,5,-5,4,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,4,-2,3,-9,6,-6,4,-3,5,-6,3,-2,2,-1,3,-5,3,-8,3,-5,4,-2,6,-3,7,-4,8,-6,5,-3,6,-2,10,1,10,1,12,-1,14,1,14,2,15,3,15,1,17,2,16,-1,18]"
CSI_DATA,22046,a4:83:e7:3a:61:52,-34,9,0,0,0,0,0,0,0,0,0,-90,0,5,0,763720122,0,28,0,128,0,"[0,0,15,-2,17,-1,18,-1,19,-1,19,0,19,0,18,0,17,1,15,1,14,1,12,0,10,-1,9,-2,7,-3,7,-5,6,-6,6,-8,7,-9,8,-9,8,-10,9,-9,10,-8,10,-6,9,-5,8,-4,8,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,-2,17,-4,16,-6,14,-6,13,-7,11,-6,10,-5,9,-4,8,-3,8,-1,9,-1,9,0,9,1,10,2,10,2,10,3,10,3,10,3,9,4,8,5,6,6,5,7,4,9,2,10,1,12,0]"
CSI_DATA,22047,40:91:51:b9:5b:7c,-58,11,0,0,0,0,0,0,0,0,0,-90,0,5,0,763736456,0,28,0,128,0,"[0,0,11,0,8,0,11,1,8,2,15,1,13,4,11,2,9,-3,11,0,9,-3,10,-7,7,-2,13,-3,9,-4,14,4,6,1,9,-1,11,2,13,-3,10,1,11,-3,6,-2,7,4,14,-2,5,-1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-2,8,0,10,1,10,-3,16,-2,11,-7,8,-6,12,2,2,5,14,2,13,3,9,2,5,5,5,2,9,0,4,3,2,4,8,5,5,4,9,9,5,10,3,3,4,4,-4,11,3,11,4]"
CSI_DATA,22048,06:0e:3c:84:7f:69,-53,11,0,0,0,0,0,0,0,0,0,-90,0,5,0,763767418,0,458,0,128,0,"[0,0,-19,7,-20,7,-15,4,-16,6,-21,2,-16,6,-17,7,-14,4,-16,5,-10,6,-15,5,-12,7,-14,2,-14,8,-11,11,-14,3,-12,2,-9,4,-12,6,-12,0,-9,0,-11,0,-6,-2,-4,0,-9,-2,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-3,-6,-7,-2,0,-3,-6,-5,-3,-2,-5,-5,-6,-6,-6,-5,-6,-6,-5,-7,0,-6,-1,-9,-1,-9,-3,-11,2,-10,2,-7,3,-14,2,-12,5,-14,0,-15,8,-13,8,-12,5,-17,4,-19,7,-19,1]"
