type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,4425,9e:34:f4:c4:33:25,-37,9,0,0,0,0,0,0,0,0,0,-90,0,1,1,138663309,0,28,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,7,3,8,2,8,2,8,1,6,0,5,-1,3,-1,1,-2,-1,-1,-4,-1,-6,-2,-9,-2,-11,-2,-13,-2,-15,-2,-16,-2,-16,-2,-16,-2,-15,-2,-13,-1,-11,-1,-7,0,-3,1,1,2,5,0,0,6,12,7,15,9,15,10,17,10,17,11,16,10,15,9,13,8,10,6,8,4,5,1,2,-1,-1,-4,-3,-7,-5,-9,-7,-12,-8,-13,-9,-15,-10,-16,-10,-15,-11,-15,-10,-14,-10,-12,-8,-10,-7,-7,-5,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4426,9e:34:f4:c4:33:25,-38,9,0,0,0,0,0,0,0,0,0,-90,0,1,1,138663774,0,28,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,-3,0,-7,-1,-9,-2,-13,-3,-15,-5,-17,-5,-17,-7,-17,-7,-18,-9,-16,-9,-15,-8,-13,-8,-9,-6,-5,-5,0,-3,5,0,11,1,15,3,21,3,25,6,28,6,31,7,33,7,34,6,0,0,27,3,20,2,16,2,8,1,1,2,-6,2,-11,2,-18,4,-22,5,-25,7,-28,7,-29,9,-29,10,-28,11,-24,9,-22,9,-16,7,-13,6,-7,4,-2,1,4,-2,8,-3,14,-6,19,-7,23,-7,26,-8,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4427,9e:34:f4:c4:33:25,-37,9,0,0,0,0,0,0,0,0,0,-90,0,1,1,138664257,0,28,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-6,-7,-6,-9,-4,-8,-3,-9,-2,-7,-2,-6,-1,-4,0,-2,0,0,1,2,2,5,2,7,2,9,2,12,2,14,2,15,2,17,2,15,2,16,2,14,1,12,0,9,0,6,-1,3,-2,-1,-5,-6,0,0,-9,-14,-9,-14,-12,-18,-12,-17,-15,-18,-14,-17,-13,-16,-13,-14,-12,-12,-9,-9,-8,-6,-5,-4,-2,-2,2,1,4,2,8,4,10,5,13,7,15,8,16,8,17,9,16,9,16,8,15,8,13,7,11,6,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4428,9e:34:f4:c4:33:25,-38,9,0,0,0,0,0,0,0,0,0,-90,0,1,1,138664739,0,28,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-3,2,-1,0,1,-3,4,-5,7,-6,10,-7,13,-8,14,-9,16,-7,16,-8,17,-7,16,-7,15,-6,13,-5,10,-3,5,0,1,1,-5,3,-9,6,-15,7,-19,11,-25,11,-26,15,-28,16,-29,17,-29,19,0,0,-24,15,-19,11,-13,8,-8,3,-3,-1,3,-5,7,-10,11,-15,15,-18,15,-22,15,-25,15,-26,15,-27,14,-26,13,-22,11,-20,8,-17,5,-12,3,-8,0,-3,-3,2,-7,7,-9,12,-12,16,-15,19,-18,21,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4429,9e:34:f4:c4:33:25,-37,9,0,0,0,0,0,0,0,0,0,-90,0,1,1,138665808,0,28,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-6,-7,-6,-8,-4,-8,-3,-8,-2,-7,-2,-6,-1,-4,0,-2,0,0,1,2,1,4,1,7,1,9,1,12,2,14,0,14,1,16,1,15,1,15,1,13,1,12,0,9,0,6,-1,2,-2,-2,-4,-6,0,0,-7,-14,-7,-15,-9,-18,-9,-18,-11,-20,-11,-18,-11,-17,-11,-15,-9,-13,-8,-10,-6,-8,-4,-5,-2,-2,1,1,3,3,6,6,8,7,10,9,12,10,13,11,14,12,13,12,13,11,11,12,9,10,8,9,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4430,9e:34:f4:c4:33:25,-38,9,0,0,0,0,0,0,0,0,0,-90,0,1,1,138666434,0,28,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-3,-2,-5,-5,-6,-6,-7,-10,-7,-11,-8,-14,-8,-16,-8,-16,-7,-17,-6,-15,-5,-15,-4,-13,-3,-11,-1,-7,0,-4,2,1,4,5,6,9,8,13,10,18,13,21,14,25,15,25,16,26,16,26,0,0,14,21,12,17,8,11,5,7,1,2,-3,-2,-8,-5,-12,-8,-16,-11,-20,-13,-22,-14,-24,-15,-25,-14,-24,-13,-24,-11,-21,-10,-20,-8,-15,-6,-12,-4,-8,-3,-3,-1,2,2,7,5,10,7,14,10,16,13,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4431,9e:34:f4:c4:33:25,-38,9,0,0,0,0,0,0,0,0,0,-90,0,1,1,138667439,0,28,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-3,-1,-6,-3,-7,-5,-9,-8,-10,-10,-11,-11,-11,-13,-11,-13,-11,-14,-9,-15,-8,-13,-7,-12,-5,-10,-3,-7,-1,-4,2,0,5,4,9,7,13,10,15,13,18,16,21,19,22,21,22,21,24,20,0,0,20,15,16,11,12,8,7,5,2,2,-4,0,-10,-2,-14,-3,-19,-4,-23,-5,-26,-6,-27,-5,-27,-5,-26,-3,-26,-2,-23,-1,-21,-1,-17,0,-13,0,-8,1,-2,1,3,0,8,1,13,1,17,3,20,5,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4432,9e:34:f4:c4:33:25,-38,9,0,0,0,0,0,0,0,0,0,-90,0,1,1,138668444,0,28,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,2,2,4,2,8,2,10,1,13,-1,15,-1,16,-2,16,-2,16,-2,16,-3,14,-2,12,-3,10,-3,6,-3,2,-2,-2,-2,-7,-1,-13,-1,-17,-1,-22,0,-25,-2,-29,-3,-31,-3,-32,-3,-32,0,0,-3,-26,-2,-21,-2,-16,-1,-9,0,-4,1,2,4,8,5,13,7,17,10,20,12,22,13,23,14,23,14,22,13,21,13,19,11,15,9,13,7,9,4,5,1,1,-1,-4,-5,-9,-7,-12,-8,-17,-8,-21,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4433,44:4e:6d:c0:f6:dc,-38,11,0,0,0,0,0,0,0,0,0,-90,0,1,1,138684225,0,387,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-10,0,-13,-1,-14,-2,-16,-3,-16,-3,-16,-4,-16,-4,-15,-4,-13,-4,-11,-3,-9,-2,-7,0,-4,2,-1,4,1,6,3,9,4,11,6,14,6,16,7,18,7,19,7,20,6,18,5,17,4,16,4,13,0,0,2,6,2,2,3,-2,4,-7,4,-10,5,-14,6,-16,7,-19,9,-20,9,-20,10,-20,9,-19,8,-17,7,-14,5,-11,3,-8,1,-5,-2,-2,-4,1,-9,3,-11,6,-14,8,-17,9,-18,10,-20,10,-22,9,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4434,9e:34:f4:c4:33:25,-38,9,0,0,0,0,0,0,0,0,0,-90,0,1,1,138686648,0,28,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,0,-1,0,3,-1,6,-1,9,-2,11,-4,14,-5,15,-7,17,-7,17,-8,17,-8,16,-8,14,-7,12,-6,8,-4,4,-2,-1,0,-6,1,-11,3,-17,5,-21,6,-26,8,-30,7,-31,8,-34,7,-34,0,0,5,-28,3,-22,2,-15,2,-8,1,-2,1,5,1,11,2,17,3,22,4,26,5,27,7,29,7,29,7,27,8,24,6,20,6,17,5,12,3,7,1,1,-1,-4,-2,-10,-4,-15,-4,-20,-4,-25,-3,-28,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4435,46:4e:6d:c0:f6:dc,-38,11,0,0,0,0,0,0,0,0,0,-90,0,1,1,138735424,0,386,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-10,-4,-12,-6,-13,-7,-14,-9,-14,-9,-14,-10,-13,-10,-12,-10,-11,-9,-9,-7,-7,-5,-6,-3,-5,0,-3,3,-2,7,-1,10,-1,13,0,16,-1,17,-1,20,-1,21,-2,21,-2,19,-3,18,-2,17,-2,14,0,0,-1,6,1,3,3,-1,6,-5,8,-8,10,-10,12,-13,14,-15,16,-15,16,-15,17,-14,16,-14,14,-12,13,-11,9,-8,7,-6,3,-4,-1,-2,-5,-1,-10,0,-13,1,-16,1,-20,2,-21,2,-23,1,-24,0,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4436,44:4e:6d:c0:f6:dc,-38,11,0,0,0,0,0,0,0,0,0,-90,0,1,1,138786624,0,387,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,8,4,10,6,11,7,11,8,11,9,11,10,11,10,10,10,8,9,7,7,6,5,5,2,3,-1,2,-4,2,-7,2,-11,2,-13,2,-16,2,-17,3,-20,3,-20,5,-21,4,-19,4,-18,4,-16,3,-14,0,0,1,-7,-2,-4,-5,-1,-7,2,-10,5,-13,7,-14,9,-17,10,-19,10,-19,10,-20,9,-18,9,-16,8,-14,6,-11,5,-8,4,-5,2,0,2,4,1,9,1,12,1,15,2,18,2,20,2,21,3,22,4,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4437,46:4e:6d:c0:f6:dc,-39,11,0,0,0,0,0,0,0,0,0,-90,0,1,1,138837823,0,386,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,5,-8,7,-10,9,-11,10,-11,11,-11,11,-11,11,-10,11,-10,10,-8,7,-7,6,-6,3,-5,0,-4,-3,-4,-7,-4,-10,-4,-13,-4,-15,-5,-17,-6,-19,-7,-20,-7,-20,-9,-18,-8,-17,-8,-15,-7,-13,-6,0,0,-7,-2,-4,0,-1,3,1,6,3,10,5,13,6,15,7,17,7,19,7,19,6,20,6,19,5,16,4,15,3,10,2,8,2,4,1,0,2,-4,3,-9,3,-13,4,-15,5,-18,6,-20,7,-21,8,-21,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4438,44:4e:6d:c0:f6:dc,-38,11,0,0,0,0,0,0,0,0,0,-90,0,1,1,138889023,0,387,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,8,4,10,5,11,7,12,9,12,9,11,9,11,9,11,9,9,8,7,6,6,4,5,2,3,-1,2,-4,1,-7,1,-11,0,-13,0,-16,0,-18,0,-21,1,-21,2,-21,1,-20,2,-18,2,-17,2,-14,0,0,-1,-7,-3,-4,-4,0,-7,3,-8,6,-11,9,-12,11,-14,13,-16,13,-17,14,-18,13,-16,12,-14,11,-13,9,-9,7,-7,5,-4,3,0,2,4,0,8,-1,12,-2,15,-3,18,-3,20,-3,22,-3,22,-1,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4439,46:4e:6d:c0:f6:dc,-39,11,0,0,0,0,0,0,0,0,0,-90,0,1,1,138940222,0,386,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,4,-9,6,-10,7,-11,9,-12,9,-12,10,-11,10,-11,10,-10,9,-9,7,-7,5,-6,2,-5,-1,-4,-4,-3,-7,-3,-11,-3,-13,-3,-16,-4,-17,-5,-20,-6,-20,-6,-20,-7,-18,-7,-17,-7,-16,-6,-13,-5,0,0,-7,-2,-4,1,-1,3,2,6,3,9,6,12,6,15,8,16,8,18,7,19,7,20,7,18,6,16,5,14,3,10,3,7,2,4,2,0,2,-5,3,-9,3,-12,4,-15,4,-19,5,-20,6,-21,7,-21,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4440,44:4e:6d:c0:f6:dc,-39,11,0,0,0,0,0,0,0,0,0,-90,0,1,1,138991422,0,387,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-7,-7,-8,-10,-9,-11,-9,-13,-9,-13,-8,-13,-8,-14,-7,-13,-6,-12,-5,-9,-4,-7,-5,-4,-4,-2,-5,2,-5,5,-6,8,-6,11,-7,13,-8,14,-10,17,-10,18,-11,17,-11,15,-10,13,-10,12,-8,11,0,0,-3,5,0,3,3,1,7,-1,10,-3,13,-4,16,-5,17,-6,19,-6,20,-5,20,-4,19,-4,17,-4,14,-3,11,-3,8,-2,4,-2,0,-3,-4,-3,-8,-4,-12,-5,-14,-6,-17,-8,-19,-9,-20,-10,-20,-11,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,4441,46:4e:6d:c0:f6:dc,-39,11,0,0,0,0,0,0,0,0,0,-90,0,1,1,139042621,0,386,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-10,-2,-12,-3,-14,-4,-15,-5,-15,-6,-15,-7,-15,-7,-14,-7,-12,-6,-10,-5,-8,-3,-6,-1,-4,1,-2,4,-1,6,1,10,2,12,2,15,3,16,2,19,2,20,1,21,1,19,0,17,0,16,0,13,0,0,0,6,2,2,3,-2,5,-5,7,-8,9,-12,10,-14,12,-16,13,-17,14,-16,15,-16,13,-15,12,-14,11,-11,8,-9,5,-7,2,-4,-1,-3,-5,-1,-9,0,-13,2,-16,3,-19,4,-21,3,-22,3,-23,2,0,0,0,0,0,0,0,0,0,0]"
